"Species","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"s__Clostridium_sp_AM33_3","fixed",NA,"carrierper",-0.561738494088982,0.332901424360603,-1.68740189432323,37.9604831623436,0.099727789016841,0.19089000106291
"s__Clostridium_sp_AM42_4","fixed",NA,"(Intercept)",-5.2718230726953,0.0508745066569532,-103.624062799138,37.7960602832802,5.20466087710967e-48,1.04764786687627e-46
"s__Clostridium_sp_AM42_4","fixed",NA,"carrierper",-0.0749643700998866,0.106231280402571,-0.705671341019366,38.2498550503432,0.484668414305653,0.614112940375602
"s__Clostridium_sp_AM49_4BH","fixed",NA,"(Intercept)",-5.03971984263345,0.0758375189749646,-66.4541761222062,32.5534883026923,2.41322182640715e-36,1.26542052073787e-35
"s__Clostridium_sp_AM49_4BH","fixed",NA,"carrierper",-0.0741197967955056,0.159756698001831,-0.463954236176413,34.158311201389,0.645623776901471,0.745363990354335
"s__Clostridium_sp_AT4","fixed",NA,"(Intercept)",-4.8193226656533,0.198497453613586,-24.2790150599869,36.918503170706,2.69385877037537e-24,6.76445824029871e-24
"s__Clostridium_sp_AT4","fixed",NA,"carrierper",-0.214376706100798,0.413686820786064,-0.518210141897806,37.0895127031631,0.607389467036162,0.710902606165207
"s__Clostridium_sp_C5_48","fixed",NA,"(Intercept)",-4.64901110766497,0.134396759759265,-34.5916904246233,38.6584477642982,1.07422330213936e-30,3.63314547715427e-30
"s__Clostridium_sp_C5_48","fixed",NA,"carrierper",-0.284069752280016,0.280781093513481,-1.01171253635842,39.1926573476422,0.317880974402309,0.485575833603528
"s__Clostridium_sp_chh4_2","fixed",NA,"(Intercept)",-6.23005347748794,0.0939960832900716,-66.279926348229,33.0096744779098,1.06881560112369e-36,5.82481166027233e-36
"s__Clostridium_sp_chh4_2","fixed",NA,"carrierper",-0.0099770425835176,0.198035837343941,-0.0503799853467424,34.6445511369054,0.960108936053023,0.977646683992459
"s__Clostridium_sp_Marseille_P3244","fixed",NA,"(Intercept)",-6.08144693452399,0.113729837902038,-53.4727477565058,32.9629381131783,1.30288955253172e-33,5.45639651530061e-33
"s__Clostridium_sp_Marseille_P3244","fixed",NA,"carrierper",0.12782653960396,0.240573968130974,0.531339864396168,35.1526140202144,0.598525014400381,0.704678507520449
"s__Clostridium_spiroforme","fixed",NA,"(Intercept)",-5.92484119542874,0.138003549478881,-42.9325275893388,37.117966068815,3.03252237527851e-33,1.24084849978609e-32
"s__Clostridium_spiroforme","fixed",NA,"carrierper",-0.281052232545333,0.290388959057571,-0.967847515475316,38.6634135767077,0.339136142360006,0.507484299358858
"s__Clostridium_symbiosum","fixed",NA,"(Intercept)",-5.08809526847045,0.156276583158287,-32.5582705075968,38.6334383889345,1.06744532629153e-29,3.39839736533628e-29
"s__Clostridium_symbiosum","fixed",NA,"carrierper",-0.334309675822007,0.331617727239309,-1.00811762569242,41.4584843680277,0.319245833544945,0.486222387148646
"s__Collinsella_aerofaciens","fixed",NA,"(Intercept)",-4.38587110204012,0.277738598604533,-15.7913632605494,36.8154982805451,5.62428041435829e-18,1.2081070494181e-17
"s__Collinsella_aerofaciens","fixed",NA,"carrierper",-0.217183346047005,0.584089082875921,-0.371832572144036,38.2746054540536,0.712068227832535,0.805676471745244
"s__Collinsella_bouchesdurhonensis","fixed",NA,"(Intercept)",-5.06927729235415,0.038112688923556,-133.007600238382,36.9216903079144,4.12388797598886e-51,1.2253838557224e-49
"s__Collinsella_bouchesdurhonensis","fixed",NA,"carrierper",-0.0733904283617692,0.0806631739104441,-0.909838093443367,39.3059733021438,0.368453625729632,0.526121424382815
"s__Collinsella_SGB14861","fixed",NA,"(Intercept)",-5.36565440722677,0.23507979940576,-22.8248212768182,36.3326937970645,3.9001733984365e-23,9.45129398300728e-23
"s__Collinsella_SGB14861","fixed",NA,"carrierper",-0.616552776546837,0.492691617577418,-1.25139692771403,37.302123808324,0.218580999859,0.377301642910141
"s__Collinsella_SGB14987","fixed",NA,"(Intercept)",-5.00038620928477,0.05530497814866,-90.4147578875037,36.6659901837527,1.07725745650347e-44,1.60049679251944e-43
"s__Collinsella_SGB14987","fixed",NA,"carrierper",0.0995506265248184,0.115278970504614,0.863562765082412,36.8596188499837,0.393412838582954,0.543118609017175
"s__Collinsella_SGB15196","fixed",NA,"(Intercept)",-4.68997305881011,0.0545115273200511,-86.0363539490296,35.0060752584441,2.47428409899097e-42,2.66198840994891e-41
"s__Collinsella_SGB15196","fixed",NA,"carrierper",-0.10590674138668,0.114404978309078,-0.925717944725805,36.1494443327501,0.360731682993456,0.521872420618976
"s__Collinsella_SGB4121","fixed",NA,"(Intercept)",-4.57534356802316,0.16124434606425,-28.3752186027041,37.4629040632167,6.25395287522012e-27,1.75391757039881e-26
"s__Collinsella_SGB4121","fixed",NA,"carrierper",0.00484498161786122,0.337714924188009,0.014346365146611,38.3485631895233,0.988628028930708,0.996613715755673
"s__Collinsella_stercoris","fixed",NA,"(Intercept)",-4.38324232116204,0.0962942081400431,-45.5192727145893,36.4207851735609,1.05699002839427e-33,4.48681481440834e-33
"s__Collinsella_stercoris","fixed",NA,"carrierper",-0.0616046999018291,0.201059863981146,-0.306399789008143,36.858533928161,0.761024445960437,0.839009283178998
"s__Collinsella_tanakaei","fixed",NA,"(Intercept)",-5.29200718257528,0.155152068024657,-34.1085185002771,35.6578116814204,8.12733263553266e-29,2.4678615885997e-28
"s__Collinsella_tanakaei","fixed",NA,"carrierper",0.477155855083581,0.324921078283809,1.46852847344917,36.509965010614,0.150524550554377,0.277071739073544
"s__Coprobacillus_cateniformis","fixed",NA,"(Intercept)",-5.47073614429192,0.124796337799943,-43.8373131835157,41.730487747887,1.56711037716639e-36,8.35792201155407e-36
"s__Coprobacillus_cateniformis","fixed",NA,"carrierper",-0.136800970093908,0.264956353445102,-0.516315114980824,44.7078048557155,0.608178839237779,0.710902606165207
"s__Coprobacter_fastidiosus","fixed",NA,"(Intercept)",-4.63340761802845,0.198686142538648,-23.3202354166555,36.6975699726341,1.33796462208743e-23,3.29345137744599e-23
"s__Coprobacter_fastidiosus","fixed",NA,"carrierper",-0.27304383967071,0.414062701682239,-0.659426310463118,36.862022229004,0.513720971097001,0.636667102213562
"s__Coprobacter_secundus","fixed",NA,"(Intercept)",-4.94756955941842,0.168869107528819,-29.2982513605934,37.063045814543,3.10657520340925e-27,8.87186694245936e-27
"s__Coprobacter_secundus","fixed",NA,"carrierper",-0.0359283973942533,0.35175736191513,-0.102139716987421,37.1588269936696,0.919194978458731,0.956760077661798
"s__Coprococcus_catus","fixed",NA,"(Intercept)",-4.49316401562088,0.134870387779228,-33.3146815220539,36.9280389235733,3.72685809277651e-29,1.14559578812441e-28
"s__Coprococcus_catus","fixed",NA,"carrierper",-0.308557897670287,0.281186957366243,-1.0973407179352,37.1533475641418,0.279553833333419,0.447458339184365
"s__Coprococcus_comes","fixed",NA,"(Intercept)",-4.52893728152124,0.209440294359647,-21.6240017011446,36.5082064013218,2.09483250401512e-22,4.95142228221756e-22
"s__Coprococcus_comes","fixed",NA,"carrierper",-0.432972671911757,0.437799821799243,-0.988974070689093,37.1071577498488,0.329081079699267,0.496006265053968
"s__Coprococcus_eutactus","fixed",NA,"(Intercept)",-4.28518294151647,0.155335557782034,-27.5866195911783,37.272169821581,2.10225373872001e-26,5.66655003439e-26
"s__Coprococcus_eutactus","fixed",NA,"carrierper",-0.483199386656089,0.325532833778087,-1.48433379529846,38.2405131266738,0.145917216532638,0.270184994410582
"s__Coprococcus_SGB4669","fixed",NA,"(Intercept)",-4.63322107997969,0.0899558725627699,-51.5054876127925,35.8344096511608,3.35403920953802e-35,1.56188094533711e-34
"s__Coprococcus_SGB4669","fixed",NA,"carrierper",0.100357079482832,0.188387005607721,0.532717631765991,36.6888403863164,0.59744110131319,0.704524722148042
"s__Desulfovibrio_piger","fixed",NA,"(Intercept)",-4.80816567996219,0.0634384754567679,-75.7925792721621,39.0382727270971,5.42678117271451e-44,7.36154663429099e-43
"s__Desulfovibrio_piger","fixed",NA,"carrierper",-0.100167232153774,0.132697363902432,-0.754854725127948,39.7526351836186,0.454785209762061,0.589991623475106
"s__Desulfovibrio_porci","fixed",NA,"(Intercept)",-6.0222046224047,0.144833092010403,-41.5803083315526,37.0648879056716,1.04953603704806e-32,4.08043917207471e-32
"s__Desulfovibrio_porci","fixed",NA,"carrierper",0.219108085480101,0.301705750862561,0.726231054110445,37.1683854923255,0.472245960385994,0.606340492347449
"s__Desulfovibrio_SGB5076","fixed",NA,"(Intercept)",-5.20661901816535,0.129440910726073,-40.2239059425638,34.3579369054949,1.73339163265978e-30,5.72294380306722e-30
"s__Desulfovibrio_SGB5076","fixed",NA,"carrierper",-0.41316974012304,0.272584673856743,-1.51574824173784,35.9597211483777,0.13832505937451,0.258815103597284
"s__Desulfovibrio_SGB5077","fixed",NA,"(Intercept)",-4.54541581524868,0.0814972488938146,-55.773855890167,39.419456107901,4.01622594770082e-39,2.85850514191328e-38
"s__Desulfovibrio_SGB5077","fixed",NA,"carrierper",-0.176666025635206,0.173585401943391,-1.01774702052895,42.8516575695535,0.314510174710763,0.482197417738369
"s__Dialister_hominis","fixed",NA,"(Intercept)",-5.21485004425123,0.312468396371239,-16.6892079481073,36.8917873505299,8.91685755953898e-19,1.9454961948085e-18
"s__Dialister_hominis","fixed",NA,"carrierper",-0.0755446564488736,0.651639753362263,-0.115930091832314,37.1580780500431,0.908332223380856,0.949077444761153
"s__Dialister_invisus","fixed",NA,"(Intercept)",-4.68477178081152,0.224182526156862,-20.8971317306575,37.525165468346,2.87735356975607e-22,6.76259370066962e-22
"s__Dialister_invisus","fixed",NA,"carrierper",-0.604325281919078,0.46884472693506,-1.28896678836442,38.2012463065974,0.205160654968608,0.360081187010647
"s__Dielma_fastidiosa","fixed",NA,"(Intercept)",-5.46584890900995,0.147830956881777,-36.9736422215076,36.8172187400196,1.02886853195932e-30,3.48920632577509e-30
"s__Dielma_fastidiosa","fixed",NA,"carrierper",-0.625498116446524,0.311811136013213,-2.00601596352229,38.7001860050874,0.0518806778155315,0.101963914824856
"s__Dorea_formicigenerans","fixed",NA,"(Intercept)",-4.22091033910053,0.110247423529498,-38.2857957489697,37.7232464046489,8.47099239695391e-32,3.11852463463082e-31
"s__Dorea_formicigenerans","fixed",NA,"carrierper",0.11953895594494,0.232065459906585,0.515108780053088,39.3294097848,0.609360243458382,0.710902606165207
"s__Dorea_longicatena","fixed",NA,"(Intercept)",-3.55095291217247,0.163644970241178,-21.6991265111242,36.8321692177322,1.40829868038913e-22,3.34136264852783e-22
"s__Dorea_longicatena","fixed",NA,"carrierper",-0.328343987092895,0.342155330136131,-0.959634289380378,37.4679820579664,0.343391353338497,0.511399056045876
"s__Dorea_sp_AF24_7LB","fixed",NA,"(Intercept)",-5.28167235444544,0.149849707035969,-35.2464643336118,34.5888311764455,1.0734538970722e-28,3.25162733870414e-28
"s__Dorea_sp_AF24_7LB","fixed",NA,"carrierper",0.00529388763752851,0.313632628688106,0.0168792630399213,35.3479583908245,0.986627851847092,0.996206763030074
"s__Dorea_sp_AF36_15AT","fixed",NA,"(Intercept)",-5.17685371686471,0.176568946596056,-29.3191629483299,36.0778190980626,9.24615952272099e-27,2.54728633208737e-26
"s__Dorea_sp_AF36_15AT","fixed",NA,"carrierper",0.153153943393834,0.368730660093748,0.415354512030258,36.5365140987714,0.680311635472194,0.776077624377786
"s__Drancourtella_sp_An57","fixed",NA,"(Intercept)",-4.64135617766487,0.0756350175779302,-61.3651761617252,39.4563780147894,9.06889481651992e-41,7.91467183987193e-40
"s__Drancourtella_sp_An57","fixed",NA,"carrierper",-0.130757074292022,0.158489818947244,-0.825018762470459,40.4313372787933,0.414202207012046,0.562638217711041
"s__Duodenibacillus_massiliensis","fixed",NA,"(Intercept)",-5.1740175658813,0.206334432293536,-25.075880493473,37.4041459957232,5.42030857200131e-25,1.40052693537425e-24
"s__Duodenibacillus_massiliensis","fixed",NA,"carrierper",-0.0760992939872631,0.431064342232727,-0.1765381325514,37.9283683528198,0.860810492599916,0.913513175820319
"s__Dysgonomonas_mossii","fixed",NA,"(Intercept)",-5.27739714576365,0.0953370273950445,-55.3551677659919,50.2645658733211,1.02910934618807e-46,1.91690815528764e-45
"s__Dysgonomonas_mossii","fixed",NA,"carrierper",-0.0291343552029243,0.203849574924464,-0.142920853348455,54.4785197234145,0.886879994415274,0.933735530981843
"s__Dysosmobacter_sp_BX15","fixed",NA,"(Intercept)",-4.45799174368002,0.195574540398808,-22.7943357790306,37.5139230944343,1.40626223347935e-23,3.45475446335084e-23
"s__Dysosmobacter_sp_BX15","fixed",NA,"carrierper",-0.0162239515216342,0.409713619852625,-0.0395982723919942,38.4336958086741,0.968618389833285,0.982837934536625
"s__Dysosmobacter_sp_NSJ_60","fixed",NA,"(Intercept)",-4.47097257310494,0.134550471117811,-33.2289626038559,37.673577806406,1.62173307621068e-29,5.0980425166522e-29
"s__Dysosmobacter_sp_NSJ_60","fixed",NA,"carrierper",-0.500947857351009,0.283204550481948,-1.76885525496859,39.26991520549,0.0846849622735884,0.163601908540926
"s__Dysosmobacter_welbionis","fixed",NA,"(Intercept)",-3.67059901864339,0.276000919620777,-13.2992274941937,36.7197886866629,1.30547207301153e-15,2.71538191186398e-15
"s__Dysosmobacter_welbionis","fixed",NA,"carrierper",-0.875785570202276,0.580333569991502,-1.50910720228558,38.152509696995,0.139509097712003,0.260639751414041
"s__Eggerthella_guodeyinii","fixed",NA,"(Intercept)",-5.54726907193129,0.0653121997684178,-84.9346537339218,46.1383716950936,2.44755900424604e-52,8.72729610656874e-51
"s__Eggerthella_guodeyinii","fixed",NA,"carrierper",0.00916793311252551,0.139572078169559,0.0656860113624436,50.2429646815824,0.947888484387667,0.972378451640216
"s__Eggerthella_lenta","fixed",NA,"(Intercept)",-4.84953569964404,0.196896345987253,-24.6298918109836,35.7414204118452,5.16657860657511e-24,1.29216234489093e-23
"s__Eggerthella_lenta","fixed",NA,"carrierper",-0.434672536589616,0.416001052309434,-1.04488326213727,37.8424237429549,0.302705783447166,0.471843032379932
"s__Eisenbergiella_massiliensis","fixed",NA,"(Intercept)",-5.47176105441023,0.102949259988391,-53.1500766011068,36.9023804580766,1.790443900666e-36,9.46811011877611e-36
"s__Eisenbergiella_massiliensis","fixed",NA,"carrierper",-0.297790067640936,0.217523216417396,-1.36900360589336,39.0406624056697,0.178823514966769,0.318816780969325
"s__Eisenbergiella_sp_OF01_20","fixed",NA,"(Intercept)",-5.59841576379685,0.127081017009876,-44.0539106116986,43.3680470580108,1.20600643982118e-37,7.16712398522303e-37
"s__Eisenbergiella_sp_OF01_20","fixed",NA,"carrierper",-0.240216233968174,0.266943118503637,-0.899877978929437,44.736609046568,0.373003789121693,0.530796726138966
"s__Eisenbergiella_tayi","fixed",NA,"(Intercept)",-5.31103774250134,0.175132080306427,-30.3258987914073,35.6740519702256,4.60025144725539e-27,1.29889452628388e-26
"s__Eisenbergiella_tayi","fixed",NA,"carrierper",-0.407363331424105,0.36877859449348,-1.104628461377,37.2941200231889,0.276396642207681,0.443942097136661
"s__Ellagibacter_isourolithinifaciens","fixed",NA,"(Intercept)",-5.27089164136198,0.0578307770202073,-91.1433654007489,37.7168621530258,7.77917729129147e-46,1.32991962459339e-44
"s__Ellagibacter_isourolithinifaciens","fixed",NA,"carrierper",-0.121653465711673,0.121522113396722,-1.00108089228602,39.0759985140946,0.322946846799383,0.489123379618482
"s__Emergencia_timonensis","fixed",NA,"(Intercept)",-4.3336040721143,0.0545780811221337,-79.4019134241207,36.3209069349932,2.53698440471559e-42,2.7061166983633e-41
"s__Emergencia_timonensis","fixed",NA,"carrierper",-0.124193406028265,0.113946293769334,-1.08992931599579,36.7439030706263,0.28284081457679,0.450811413271819
"s__Enorma_massiliensis","fixed",NA,"(Intercept)",-6.01063956105252,0.204102994505522,-29.4490513263386,36.183294420042,7.03181177745731e-27,1.96563687017516e-26
"s__Enorma_massiliensis","fixed",NA,"carrierper",0.761373447079863,0.428564265166242,1.77656773782696,37.4120041225267,0.0837721730579142,0.162089413916708
"s__Enterobacter_cloacae","fixed",NA,"(Intercept)",-5.56039140016209,0.101223829492695,-54.9316443373976,40.2000967893956,1.94240795140456e-39,1.44293162104338e-38
"s__Enterobacter_cloacae","fixed",NA,"carrierper",-0.0433334799699523,0.219922835151409,-0.197039474960018,46.9748937382637,0.844646726008989,0.904047267632263
"s__Enterobacter_hormaechei","fixed",NA,"(Intercept)",-6.0319135881439,0.0854577733506866,-70.5835566694582,24.0317509844953,2.22149974414345e-29,6.91379471494022e-29
"s__Enterobacter_hormaechei","fixed",NA,"carrierper",-0.206933590529362,0.185944419478827,-1.11287873607266,29.5652895368084,0.274727447404313,0.441829709227555
"s__Enterobacter_kobei","fixed",NA,"(Intercept)",-5.60928826465684,0.0671401461798955,-83.5459644312852,25.8486512812585,5.58656058169435e-33,2.20633784998562e-32
"s__Enterobacter_kobei","fixed",NA,"carrierper",-0.0991465396462739,0.144919807078262,-0.684147609944933,30.464991956429,0.499053537234012,0.623774680597505
"s__Enterobacter_roggenkampii","fixed",NA,"(Intercept)",-5.12794610648506,0.11800938728317,-43.4537135099284,19.6348488073848,5.49059951393649e-21,1.23464291772842e-20
"s__Enterobacter_roggenkampii","fixed",NA,"carrierper",-0.169446423244995,0.253404794860619,-0.668678835924145,22.8621632796984,0.510396344502525,0.635069429650201
"s__Enterocloster_aldenensis","fixed",NA,"(Intercept)",-5.240519308262,0.127173249607099,-41.2077172239646,38.6315632978072,1.53277375254295e-33,6.35515496070965e-33
"s__Enterocloster_aldenensis","fixed",NA,"carrierper",-0.165574188816528,0.270091676250169,-0.613029587269351,41.588545650481,0.543194901839347,0.664614938721083
"s__Enterocloster_asparagiformis","fixed",NA,"(Intercept)",-5.40852119848348,0.149965876929939,-36.06501231617,37.8452044707982,6.487946459987e-31,2.24292442716448e-30
"s__Enterocloster_asparagiformis","fixed",NA,"carrierper",-0.28987496703839,0.316165431882674,-0.91684585918286,39.6805296731922,0.364762433779282,0.523245422248901
"s__Enterocloster_bolteae","fixed",NA,"(Intercept)",-4.27560116331818,0.211491619628934,-20.2164093821769,36.6320645685373,1.84069009836977e-21,4.18430098864385e-21
"s__Enterocloster_bolteae","fixed",NA,"carrierper",-0.615478740010007,0.443867370501119,-1.38662758498139,37.8001518066181,0.173679423460137,0.31008858437518
"s__Enterocloster_citroniae","fixed",NA,"(Intercept)",-5.58458826482393,0.150351514793423,-37.1435450616971,34.8302713062444,1.31315177417579e-29,4.15942490906442e-29
"s__Enterocloster_citroniae","fixed",NA,"carrierper",-0.442034079629111,0.318469669925865,-1.38799427817415,37.2741832211554,0.17337998572555,0.309997452987803
"s__Enterocloster_clostridioformis","fixed",NA,"(Intercept)",-5.45942491541134,0.0734413120746492,-74.337246451454,32.606490666009,5.75172182361542e-38,3.53603390929657e-37
"s__Enterocloster_clostridioformis","fixed",NA,"carrierper",0.118412225645328,0.154979967368377,0.764048590640555,34.4521089045324,0.450039662507836,0.587641595671456
"s__Enterocloster_lavalensis","fixed",NA,"(Intercept)",-5.2555894162225,0.0393096715090555,-133.69710848415,29.3591594967482,1.90084187822488e-42,2.09933687081827e-41
"s__Enterocloster_lavalensis","fixed",NA,"carrierper",-0.0911978962843273,0.0842580723770137,-1.08236390545776,33.2731085247967,0.286872836418221,0.453760836311711
"s__Enterococcus_avium","fixed",NA,"(Intercept)",-4.99162305684059,0.0642042033601726,-77.7460476978212,38.0873582512516,1.41574406143394e-43,1.84046727986412e-42
"s__Enterococcus_avium","fixed",NA,"carrierper",0.111478962284316,0.134147735225729,0.831016357426622,38.6320311516898,0.411071241182535,0.560062127724676
"s__Enterococcus_casseliflavus","fixed",NA,"(Intercept)",-5.011006858422,0.0321531411466251,-155.848128043563,103.000000000353,4.10747671693812e-124,1.28153273568469e-121
"s__Enterococcus_casseliflavus","fixed",NA,"carrierper",0.0126273598083681,0.0702435927157171,0.179765289902986,102.999999999554,0.857690015903731,0.911752248592723
"s__Enterococcus_faecalis","fixed",NA,"(Intercept)",-5.1859102099303,0.0968320643529096,-53.5557126101327,34.8166618989587,4.87391618238702e-35,2.24451933417675e-34
"s__Enterococcus_faecalis","fixed",NA,"carrierper",0.142325280918734,0.202684425442905,0.702201368495509,35.5896066809711,0.487121038743231,0.615934200964086
"s__Enterococcus_faecium","fixed",NA,"(Intercept)",-5.63239653467927,0.0771096850394901,-73.0439572123107,21.1193882109834,7.04038205904085e-27,1.96563687017516e-26
"s__Enterococcus_faecium","fixed",NA,"carrierper",0.0313692124300642,0.161757519748359,0.193927382658094,21.9084594038346,0.848019580480192,0.906103113389794
"s__Enterococcus_gallinarum","fixed",NA,"(Intercept)",-5.6986617135499,0.109767794125375,-51.9156074781004,32.0612759727679,1.63246578509305e-32,6.24943956992676e-32
"s__Enterococcus_gallinarum","fixed",NA,"carrierper",0.225707153218951,0.2327791072547,0.969619464052627,34.5744831305712,0.338970751714516,0.507484299358858
"s__Enterococcus_raffinosus","fixed",NA,"(Intercept)",-5.46467389146255,0.0420263617803525,-130.029668521468,37.5455786876192,1.90570381755687e-51,5.80077649831946e-50
"s__Enterococcus_raffinosus","fixed",NA,"carrierper",0.105775845846206,0.0906117732322607,1.16735212294186,42.8986410354507,0.249515946590392,0.411899340403187
"s__Erysipelatoclostridium_ramosum","fixed",NA,"(Intercept)",-4.52599528873837,0.224083778170489,-20.1977819442819,38.0488474191018,6.17028326955009e-22,1.42866670137264e-21
"s__Erysipelatoclostridium_ramosum","fixed",NA,"carrierper",-0.158114099088005,0.470392866587088,-0.336132008623333,39.2652182655275,0.738561032530854,0.822031468594979
"s__Erysipelotrichaceae_bacterium_3_1_53","fixed",NA,"(Intercept)",-6.06758297195846,0.0357505730655553,-169.719880037515,102.999999998181,6.51689827811423e-128,2.71102968369552e-125
"s__Erysipelotrichaceae_bacterium_3_1_53","fixed",NA,"carrierper",0.0879744868931494,0.0781027484163529,1.1263942521481,102.999999998131,0.262616197326078,0.428985620763017
"s__Escherichia_coli","fixed",NA,"(Intercept)",-3.01298372776058,0.196192555930217,-15.3572785342184,37.3955773682258,9.8418764675993e-18,2.10319551910341e-17
"s__Escherichia_coli","fixed",NA,"carrierper",0.589731443661754,0.41426914730925,1.42354661816397,39.4498609700238,0.16243914339446,0.293802972400414
"s__Escherichia_marmotae","fixed",NA,"(Intercept)",-5.96573776677783,0.108793921458999,-54.8352121770528,35.1520912435128,1.20136395062644e-35,5.8566492593039e-35
"s__Escherichia_marmotae","fixed",NA,"carrierper",0.521840267195429,0.230383142919607,2.26509743977895,37.5676482711453,0.0293601160763295,0.0583462179351262
"s__Eubacteriaceae_bacterium","fixed",NA,"(Intercept)",-5.53603356050059,0.200710439328424,-27.5821904382459,37.5314008745236,1.60368408838054e-26,4.36986406615485e-26
"s__Eubacteriaceae_bacterium","fixed",NA,"carrierper",-0.00240440556980831,0.421944556236442,-0.0056983922040719,38.9501910716966,0.995482451800768,1
"s__Eubacteriales_unclassified_SGB15145","fixed",NA,"(Intercept)",-4.42853859656156,0.0527710731581132,-83.9198131008768,37.5731227540849,2.34545531473154e-44,3.44368027386466e-43
"s__Eubacteriales_unclassified_SGB15145","fixed",NA,"carrierper",-0.117379002418987,0.110489389744768,-1.06235542335906,38.4134519668266,0.29470777810738,0.463218270879106
"s__Eubacterium_callanderi","fixed",NA,"(Intercept)",-5.56376751695643,0.106471598201685,-52.2558843008744,36.1684968228482,1.14288833126816e-35,5.61545132843567e-35
"s__Eubacterium_callanderi","fixed",NA,"carrierper",-0.226942915015138,0.223250152399036,-1.01654091867987,37.2000561149152,0.315938041674693,0.483792240503088
"s__Eubacterium_limosum","fixed",NA,"(Intercept)",-5.5136863181195,0.0762508451402665,-72.3098387693521,25.7899062669986,2.61514257238665e-31,9.37844232855904e-31
"s__Eubacterium_limosum","fixed",NA,"carrierper",-0.0382226753556022,0.162349044355438,-0.235435173070188,28.5188220817949,0.815553454206326,0.882749966044661
"s__Eubacterium_ramulus","fixed",NA,"(Intercept)",-4.9193886522414,0.156918601088472,-31.34993951079,34.946771621486,3.54044928042334e-27,1.00878554839459e-26
"s__Eubacterium_ramulus","fixed",NA,"carrierper",0.217270458931596,0.329159466370003,0.660076592442175,36.0176392263845,0.513404021109156,0.636667102213562
"s__Eubacterium_rectale","fixed",NA,"(Intercept)",-3.43810166407401,0.295028060964643,-11.6534734114192,36.1007228034375,8.59762290859093e-14,1.76477522860551e-13
"s__Eubacterium_rectale","fixed",NA,"carrierper",-0.641678873594544,0.619056206355198,-1.03654380168893,37.2312116539013,0.306634191046855,0.474699630696707
"s__Eubacterium_siraeum","fixed",NA,"(Intercept)",-5.6141404598194,0.241014818000653,-23.2937564021652,39.0527658392521,1.63305143301115e-24,4.15081097433384e-24
"s__Eubacterium_siraeum","fixed",NA,"carrierper",0.0220401620301281,0.505127080383907,0.0436329052352077,40.0501865669909,0.965413842857736,0.98193681816337
"s__Eubacterium_sp_AF16_48","fixed",NA,"(Intercept)",-5.33087741742831,0.129757227497658,-41.0834719593908,37.1529971163194,1.42976286191633e-32,5.49028938975871e-32
"s__Eubacterium_sp_AF16_48","fixed",NA,"carrierper",0.7511888922222,0.272941845121608,2.7521939403887,38.6491860357468,0.00896688731376372,0.0179337746275274
"s__Eubacterium_sp_AF34_35BH","fixed",NA,"(Intercept)",-4.35514793083892,0.06229080504359,-69.9163853764815,27.3057818315044,2.45071054541674e-32,9.29631234249269e-32
"s__Eubacterium_sp_AF34_35BH","fixed",NA,"carrierper",0.0189604011408668,0.132719239335756,0.142860984102692,30.227639923091,0.887348028641399,0.933735530981843
"s__Eubacterium_ventriosum","fixed",NA,"(Intercept)",-4.583785670117,0.255071700738568,-17.9705771233912,37.7173804015715,4.38047100626186e-20,9.72745162956371e-20
"s__Eubacterium_ventriosum","fixed",NA,"carrierper",-1.46078884908314,0.534180706031073,-2.73463424004342,38.5923931094028,0.00938097493155192,0.0187319307433229
"s__Evtepia_gabavorous","fixed",NA,"(Intercept)",-4.44112371375347,0.143868177319318,-30.8693958351633,36.8403025034057,6.27240687926555e-28,1.85496772164062e-27
"s__Evtepia_gabavorous","fixed",NA,"carrierper",-0.247537726801092,0.301378722670298,-0.821351038347497,37.7464828158265,0.41660401865158,0.563953044393633
"s__Faecalibacillus_intestinalis","fixed",NA,"(Intercept)",-4.96193472431006,0.168709558214149,-29.4111061449862,37.2048772521624,2.30875706056288e-27,6.65433905677246e-27
"s__Faecalibacillus_intestinalis","fixed",NA,"carrierper",-0.244134481832513,0.354124042934381,-0.689403859194476,38.3988963738037,0.49471439466517,0.620506095017218
"s__Faecalibacterium_prausnitzii","fixed",NA,"(Intercept)",-2.29701090126312,0.304586623203636,-7.54140440280406,36.3344701207048,6.11386215048974e-09,1.23066128448568e-08
"s__Faecalibacterium_prausnitzii","fixed",NA,"carrierper",-0.589811877385484,0.636858592151585,-0.92612690580627,36.970251096014,0.360386539610538,0.521872420618976
"s__Faecalibacterium_SGB15315","fixed",NA,"(Intercept)",-5.58659609666373,0.18198429155059,-30.698232518111,36.4115353578026,1.26434817947589e-27,3.68669749529419e-27
"s__Faecalibacterium_SGB15315","fixed",NA,"carrierper",-0.568305863322067,0.380162736347654,-1.49490154869455,36.9182938583353,0.143439609151893,0.266784846827963
"s__Faecalibacterium_SGB15346","fixed",NA,"(Intercept)",-4.82276216415021,0.261982668994759,-18.4087068913963,36.6114818293035,4.27993075293677e-20,9.5211293755171e-20
"s__Faecalibacterium_SGB15346","fixed",NA,"carrierper",-1.12129238192896,0.549311395719987,-2.04126910649519,37.644675649579,0.0482798888598096,0.0950367528344517
